"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0001837","epithelial to mesenchymal transition",158,0.416134202881186,1.60236187673558,0.000708277963136691,0.0054513528623442,0.00346250610798146,2608,"tags=30%, list=15%, signal=25%","NOG/IL17RD/BMP4/HAS2/SPRY1/AGT/FGFR1/WWTR1/HMGA2/PTK2/CUL7/TGFB1I1/PDCD4/TGFBR1/VEGFA/SFRP1/TGFB1/SPRED2/EPHA4/ACVR1/ROCK2/TRIM62/POFUT2/PHLDB2/FOXC1/SDCBP/LRP6/SPRED1/PTEN/GSK3B/RBPJ/TASOR/RTN4/TGFBR3/TWIST1/TGFB3/SLC39A6/HDAC2/FERMT2/PPP3R1/SPRED3/EZH2/VASN/SMAD7/TGFB2/SMAD4/ZNF703"
"GO:0090068","positive regulation of cell cycle process",228,-0.371172909848755,-1.50294906874652,0.000754003584445035,0.00578163196281547,0.00367228768543536,2172,"tags=29%, list=13%, signal=26%","LEF1/NPM2/CUL4B/DBF4/CDC25B/CDK1/RCC2/NCAPG/EDN1/PCID2/MDM2/TMOD3/SASS6/KNL1/TFDP1/NDC80/MED1/BECN1/PBX1/RAD51C/RAB11A/SMC4/NCAPH/IGF1R/LSM10/KIF20B/NCAPD2/ANAPC11/INCENP/CDC73/EXOC7/CDC16/CDC23/CDC42/NSFL1C/POLDIP2/SKA3/RACGAP1/STXBP4/RB1/KIF23/STIL/UBE2C/CUL4A/PKP3/NUSAP1/MACROH2A1/MSX2/ANXA1/BUB1/GPSM2/DLGAP5/AURKB/FAM83D/CDC25C/DBF4B/ECT2/KIF14/RAB11FIP4/BIRC5/CDCA8/AURKA/SPAG5/RDX/CCNB1/CDC20"
"GO:0046785","microtubule polymerization",94,-0.469419537629495,-1.70529918883389,0.000781836646344597,0.00595064558606721,0.00377963914802066,2770,"tags=36%, list=16%, signal=30%","FKBP4/TUBGCP4/ZNF207/TUBGCP2/NDEL1/BLOC1S2/CENPJ/TUBB4A/DRG1/TBCD/HAUS7/GIT1/SSNA1/CSNK1D/CLASP2/MECP2/TPX2/TUBGCP3/STMN1/MAPRE3/PDE4DIP/NME7/ARHGEF7/MAP7D3/DIAPH3/MZT1/TPPP3/PRUNE1/TUBGCP5/TUBG1/MAP1B/CKAP5/PSRC1/SLAIN1"
"GO:0072521","purine-containing compound metabolic process",500,-0.312865985135581,-1.36494827505033,0.000781010871538159,0.00595064558606721,0.00377963914802066,3550,"tags=33%, list=21%, signal=27%","TP53I3/PGAM1/LDHB/SUCLG1/PDK2/NDUFA9/ACSL1/ADSL/QPRT/NDUFB5/SLC25A13/NDUFB10/NADSYN1/ABCC9/NDUFS5/ATP5F1D/PPT1/GPD1L/DCAKD/ATP5F1C/MDH2/NDUFA13/PNP/NDUFC1/UCHL1/ATP5F1A/NDUFB2/UCP2/PRXL2C/PPCS/NDUFA11/RAN/ACOT11/AMPD1/NOCT/LRRK2/ME2/GDA/NUDT16/GPD2/ADCY5/CASK/PRKAA2/NUDT18/NADK/RPTOR/NCOR1/CLPX/MFN1/HMGCR/HSD17B12/NDUFV2/CD38/PKM/PFKFB3/MDH1/NME5/DLAT/IDH1/DLD/PMVK/ACSS1/AK1/TPI1/ARNT/GIT1/PINK1/SLC2A6/PPCDC/ATPSCKMT/NT5C/HPRT1/HSPA8/PDE8A/EPHA2/PFKP/PDHB/ATP5MC3/AMPD2/PRPS2/NDUFS8/HSD17B4/NAXD/NDUFS4/ADSS2/SDHA/ATP5F1B/SUCLA2/NDUFA2/NDUFA8/SDHC/NMNAT1/PDE9A/BPNT1/GUK1/PGM1/COX11/ENTPD7/STAT3/PDE8B/MTOR/NDUFB11/NME7/PRPSAP2/G6PD/ATP5IF1/MPP1/ELOVL1/TALDO1/ACSL4/NMNAT2/VCP/PDE2A/MPC2/OPA1/SULT1A1/ATP5PD/NME1/COASY/ADCY7/PGM2/PARP1/PARP9/FOXK2/TKT/ACLY/GAPDH/PRPSAP1/HINT1/PPP2CA/NDUFS6/MCCC2/MAGI3/NDUFS3/HMGCS1/ADA/PGD/PGK1/FDXR/ABCD1/AK2/ACOT7/GNAI3/NUDT15/MACROH2A1/SHMT1/SDHB/HK1/KDM1A/PDHA1/PRPS1/ATP5MC1/NDUFS2/ENO1/DCXR/ADCY1/PIPOX/ATP5PB/PTHLH/PDHX/PDE4B/KCNAB2/ATP1B1"
"GO:1901873","regulation of post-translational protein modification",237,-0.367921884440296,-1.49758812259239,0.000788232038134737,0.00597718390541286,0.00379649534778432,3067,"tags=29%, list=18%, signal=24%","RPS2/FYN/HUWE1/PIAS1/NDFIP2/CHP1/PINX1/MYCBP2/DDX3X/SKP1/LRRK2/AIMP2/SVBP/ZC3H12A/RASSF5/UBE2L3/TNIP1/CEP78/COPS4/MUL1/HSP90AB1/ARNT/PINK1/DNAJB2/P3H1/DTX3L/COPS2/MAPK9/RPL5/IVNS1ABP/PHF23/DCUN1D2/PIAS3/ARRB2/RPL11/HDAC3/MALT1/FZR1/ARRDC3/TRAF6/VCP/COPS6/PLAA/GPS2/INAVA/UBB/COPS3/SPRTN/SIRT7/PEF1/ARRDC4/CENPX/UBE2C/PARK7/UBQLN1/KDM1A/HSPA5/GPS1/UBE2S/UBE3A/SASH1/PSMD10/MAGEA2/HSP90AA1/PLK1/BEX1/MAGEA2B/CDC20"
"GO:0061564","axon development",456,0.319506328087659,1.36666483868029,0.000794667712150866,0.00600383142819864,0.0038134209097023,1996,"tags=22%, list=12%, signal=20%","DRD2/NOG/FN1/SEMA5A/ETV1/EGR2/NCAM2/BOC/SNAP25/MMP2/WNT7B/PLXNA4/UNC5B/PLXNA1/EXT1/DRAXIN/SEMA6B/TNFRSF21/EFNB3/RAPH1/PTPRO/BCL2/ARHGEF25/PTK2/SEMA3E/SLIT2/VEGFA/NOTCH3/L1CAM/MEGF8/ANOS1/PLXNB2/IGSF9/PTPRS/PLXNB1/BDNF/APP/GRN/ROBO3/BMPR2/FOXG1/RTN4RL2/B4GALT5/SRF/EPHA4/PRICKLE1/ABL1/DPYSL5/RTN4RL1/VCL/SMO/ARHGEF28/SIPA1L1/PTK7/SKIL/NEXN/ITGA4/TCTN1/BMPR1B/APBB2/ACTB/NEO1/SLITRK6/PRDM8/GLI3/SEMA3D/GLI2/TTL/SHOX2/EVL/NRP1/RTN4R/EFNA5/UNC5C/RND2/VASH2/MAPK8IP3/SOS1/B4GALT6/EFNA2/KIF5C/PTEN/SEMA4C/GSK3B/NTN4/PTPN11/ADNP/NPR2/YTHDF1/GOLGA4/LHX9/SEMA3A/TAOK2/RTN4/RGMA/ITGB1/APLP2/CDH11/FLRT2/AUTS2/CELSR3"
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",96,0.465314257300137,1.66897123040997,0.000808421053412864,0.00608536727019573,0.00386520958639657,3026,"tags=39%, list=18%, signal=32%","NPNT/BMP4/GDF11/SLC2A10/TGFB1I1/TGFBR1/GDF6/TGFB1/BMPR2/GLCE/ACVR1/GDF5/NEO1/NUMA1/ILK/SDCBP/INHBA/BMPER/AXIN1/RBPJ/THBS1/BMPR1A/CCN1/TGFBR3/TGFB3/ACVR2A/CREBBP/TGFB2/SMAD4/EP300/ZC3H3/FKBP8/TWSG1/MSX1/FLCN/AMH/ACVR1B"
"GO:0030856","regulation of epithelial cell differentiation",127,0.447229146858834,1.66900082074585,0.000834634782600836,0.00625976086950627,0.00397597821907429,1511,"tags=27%, list=9%, signal=25%","BMP4/FST/SPRY1/ERRFI1/VDR/WWTR1/MACROH2A2/XDH/ETV4/VEGFA/OSR1/PLCB1/ZEB1/YAP1/CCND1/S1PR3/SPRED2/BTG1/ZFP36L1/VCL/SMO/FRZB/SRSF6/ROCK2/IPO7/MAFF/NUMA1/PLAAT4/FOXC1/LIF/CEBPB/CD24/SPRED1/PRKCH"
"GO:0042330","taxis",320,0.346137958890892,1.43739815576017,0.000895531681352585,0.00669206401883477,0.0042505618559893,2272,"tags=24%, list=13%, signal=21%","SEMA5A/BMP4/ADGRA2/MMP2/WNT7B/PLXNA4/CMTM3/GPNMB/PGF/FGF18/FGFR1/GAS6/SLC12A2/SEMA6B/PDGFB/PLEC/PTPRO/NINJ1/PTK2/SEMA3E/VEGFB/PDGFRB/C5AR1/CAMK1D/SLIT2/ITGA2/HOXB9/VEGFA/LGALS3/L1CAM/MEGF8/ANOS1/LPAR1/TPBG/CMTM1/PLAU/APP/TGFB1/CMTM7/ROBO3/BMPR2/EGR3/CCL2/C5/ST6GAL1/ITGB3/RARRES2/SWAP70/ANO6/CH25H/SEMA3D/CCN3/NRP1/EFNA5/UNC5C/CDH13/VEGFC/SEMA4C/F3/MOSPD2/MTUS1/THBS1/YTHDF1/SEMA3A/JAM3/CCN1/TNFAIP6/FLRT2/CKLF/PDGFD/SLC8B1/LOX/ADAM10/PIKFYVE/PARVA/HSD3B7/PLAUR"
"GO:0007389","pattern specification process",393,0.330595485975242,1.3948424021594,0.000927208610752345,0.00690367280831909,0.00438496825832535,2211,"tags=22%, list=13%, signal=19%","NOG/BMP4/EGR2/FST/WNT7B/SPRY1/SIX1/FGFR1/EXT1/GDF11/MICAL2/MDFI/MEIS3/FOXF1/NR2F2/LRP5/TGFBR1/HOXB9/MEGF8/SFRP1/OSR1/ZEB1/DAAM2/BICC1/IRX3/LAMA5/BMPR2/FOXG1/PKD2/SRF/HES6/TBX2/PRICKLE1/SHROOM3/ACVR1/OTX1/ODAD2/SMO/EYA1/MEIS1/BHLHE41/ATM/DCHS1/TCTN1/BMPR1B/EMX2/PGAP1/SMARCD3/KDM2B/GLI3/MOSMO/SATB2/NKX3-1/GLI2/FOXC1/DDIT3/NRP1/SMAD1/DLX1/AXIN1/HOXD8/RBPJ/BMPR1A/RNF207/TASOR/CHSY1/RARG/KIF3B/SP8/PRKDC/POFUT1/MIB1/ZIC1/FZD5/DOP1B/OSR2/ACVR2A/MKKS/DNAH11/NKX2-5/TLL1/PALB2/IFT140/SIM2/HOXC10"
"GO:0046390","ribose phosphate biosynthetic process",164,-0.403227124659471,-1.56759250161173,0.000946809569037396,0.00702416485332797,0.00446150053432024,3459,"tags=37%, list=20%, signal=30%","NDUFA9/ADSL/CTPS1/NDUFB5/SLC25A13/NDUFB10/NDUFS5/ATP5F1D/ATP5F1C/NDUFA13/NDUFC1/ATP5F1A/NDUFB2/NDUFA11/AMPD1/ADCY5/NDUFV2/NME5/AK1/PINK1/ATPSCKMT/HPRT1/ATP5MC3/AMPD2/PRPS2/NDUFS8/UPP1/NDUFS4/ADSS2/SDHA/ATP5F1B/NDUFA2/NDUFA8/SDHC/GUK1/COX11/NDUFB11/NME7/PRPSAP2/G6PD/ATP5IF1/VCP/CMPK1/ATP5PD/NME1/PYGL/ADCY7/PARP1/UPRT/PRPSAP1/NDUFS6/NDUFS3/ADA/AK2/SDHB/PRPS1/ATP5MC1/NDUFS2/ENO1/ADCY1/ATP5PB"
"GO:0006754","ATP biosynthetic process",94,-0.46551844476702,-1.69112736605988,0.000994915527561846,0.00732814125139639,0.0046545755675408,3459,"tags=38%, list=20%, signal=31%","NDUFA9/NDUFB5/SLC25A13/NDUFB10/NDUFS5/ATP5F1D/ATP5F1C/NDUFA13/NDUFC1/ATP5F1A/NDUFB2/NDUFA11/NDUFV2/PINK1/ATPSCKMT/ATP5MC3/NDUFS8/NDUFS4/SDHA/ATP5F1B/NDUFA2/NDUFA8/SDHC/COX11/NDUFB11/ATP5IF1/VCP/ATP5PD/PARP1/NDUFS6/NDUFS3/SDHB/ATP5MC1/NDUFS2/ENO1/ATP5PB"
"GO:0001933","negative regulation of protein phosphorylation",195,0.385093215418681,1.52042585352169,0.000994235846346376,0.00732814125139639,0.0046545755675408,1553,"tags=21%, list=9%, signal=19%","DEPTOR/RASSF2/TRIB1/TRIB2/AGT/PRNP/PLPP3/PKIB/ERRFI1/PID1/TRIB3/WWTR1/PTPRO/XDH/PTPN13/NR2F2/CADM4/LRP5/PDCD4/SLIT2/SOCS1/SFRP1/MICAL1/TGFB1/SPRED2/ABL1/SMO/SLC8A1/PDE4D/HEG1/KAT2B/IPO7/SMPD1/DMD/PRR5L/WARS1/LRP6/SPRED1/PRKCH/PTEN"
"GO:0072522","purine-containing compound biosynthetic process",237,-0.364761702060966,-1.48472492581976,0.00100305389588546,0.00733550091119082,0.00465925016256966,3490,"tags=35%, list=21%, signal=29%","PDK2/NDUFA9/ACSL1/ADSL/QPRT/NDUFB5/SLC25A13/NDUFB10/NADSYN1/NDUFS5/ATP5F1D/PPT1/DCAKD/ATP5F1C/NDUFA13/PNP/NDUFC1/ATP5F1A/NDUFB2/PPCS/NDUFA11/AMPD1/ADCY5/NADK/HSD17B12/NDUFV2/NME5/DLAT/DLD/ACSS1/AK1/PINK1/PPCDC/ATPSCKMT/HPRT1/PDHB/ATP5MC3/AMPD2/PRPS2/NDUFS8/NAXD/NDUFS4/ADSS2/SDHA/ATP5F1B/NDUFA2/NDUFA8/SDHC/NMNAT1/GUK1/COX11/NDUFB11/NME7/PRPSAP2/ATP5IF1/ELOVL1/ACSL4/NMNAT2/VCP/MPC2/ATP5PD/NME1/COASY/ADCY7/PGM2/PARP1/PARP9/ACLY/PRPSAP1/NDUFS6/NDUFS3/ADA/AK2/ACOT7/SHMT1/SDHB/PDHA1/PRPS1/ATP5MC1/NDUFS2/ENO1/ADCY1/ATP5PB/PDHX"
"GO:0043010","camera-type eye development",290,0.35374158568457,1.45577711606543,0.00100192819332004,0.00733550091119082,0.00465925016256966,2742,"tags=28%, list=16%, signal=24%","DRD2/BMP4/SHROOM2/COL8A1/FBN2/WNT7B/WNT5B/SPRY1/CACNA1C/SOX4/ALDH1A3/GDF11/FZD4/RDH10/ATF4/PDGFRB/LRP5/TGFBR1/RHOJ/VEGFA/LARGE1/ZEB1/ZHX2/WNT9A/TGFB1/SPRED2/BMPR2/SDK1/SRF/TBX2/PRICKLE1/EGFR/MEIS1/CLIC4/SKIL/SLC4A5/BMPR1B/TFAP2A/PRDM1/SLITRK6/SMARCD3/CRYAB/KDM2B/GLI3/TBC1D20/FOXC1/SIX5/NRP1/INHBA/MERTK/DLX1/SOS1/SPRED1/HSF4/FAT1/RARG/FZD5/TWIST1/OSR2/ABI2/NAGLU/HDAC2/IFT140/LIMK2/STRA6/TUB/FBN1/SPRED3/BBS1/NECTIN3/DLX2/SMARCA4/TGFB2/CHD7/USP45/PKNOX1/WDR19/LHX2/FKBP8/FAT3/TENM3/TWSG1"
"GO:0006405","RNA export from nucleus",81,-0.477536688560029,-1.70668867339216,0.00101158853102913,0.00737168238037186,0.00468223134929497,2604,"tags=32%, list=15%, signal=27%","NUP160/XPO1/NUP188/HNRNPA2B1/CHTOP/EIF4A3/NXT2/PCID2/MAGOH/NUP93/NUP85/SUPT6H/NCBP3/THOC3/NSUN2/GLE1/FMR1/SMG7/ALYREF/KHDRBS1/DHX9/NUP133/ALKBH5/NUP88/CASC3/RBM8A"
"GO:0009142","nucleoside triphosphate biosynthetic process",117,-0.431041295726396,-1.61966084314464,0.00102586498207188,0.00742307231745674,0.00471487241574919,3459,"tags=36%, list=20%, signal=29%","NDUFA9/CTPS1/NDUFB5/SLC25A13/NDUFB10/NDUFS5/ATP5F1D/ATP5F1C/NDUFA13/NDUFC1/ATP5F1A/NDUFB2/NDUFA11/NDUFV2/DTYMK/NME5/AK1/PINK1/ATPSCKMT/ATP5MC3/NDUFS8/NDUFS4/SDHA/ATP5F1B/NDUFA2/NDUFA8/SDHC/COX11/NDUFB11/NME7/ATP5IF1/VCP/ATP5PD/NME1/PARP1/NDUFS6/NDUFS3/SDHB/ATP5MC1/NDUFS2/ENO1/ATP5PB"
"GO:0061640","cytoskeleton-dependent cytokinesis",117,-0.430315074208937,-1.6169320267483,0.00102586498207188,0.00742307231745674,0.00471487241574919,2635,"tags=34%, list=16%, signal=29%","MTMR4/ANK3/USP8/BBS4/APC/RAB35/EXOC1/ANLN/CENPA/EXOC8/EXOC3/CHMP6/SEPTIN6/RHOC/CECR2/STMN1/IQGAP3/RAB11A/JTB/KIF20B/TTC19/INCENP/EXOC7/POLDIP2/RACGAP1/ARF1/UNC119/KIF23/SEPTIN9/NUSAP1/CEP55/AURKB/ECT2/BIRC5/CDCA8/RHOB/CKAP2/PLK1/KIF4A/KIF20A"
"GO:0010563","negative regulation of phosphorus metabolic process",250,0.370877062841228,1.50374060629618,0.00108848679449544,0.00782112014925918,0.00496769828919523,1553,"tags=18%, list=9%, signal=17%","NUPR1/DEPTOR/RASSF2/TRIB1/SLC27A1/TRIB2/AGT/PRNP/PLPP3/PKIB/ERRFI1/PID1/TRIB3/WWTR1/PDGFB/DDIT4/PTPRO/XDH/PTPN13/NR2F2/CADM4/LRP5/PDCD4/SLIT2/SOCS1/SFRP1/MICAL1/TGFB1/SPRED2/ABL1/SMO/SLC8A1/PDE4D/HEG1/KAT2B/IPO7/SMPD1/DMD/PRR5L/WARS1/INHBA/LRP6/SPRED1/PRKCH/PTEN"
"GO:0045936","negative regulation of phosphate metabolic process",250,0.370877062841228,1.50374060629618,0.00108848679449544,0.00782112014925918,0.00496769828919523,1553,"tags=18%, list=9%, signal=17%","NUPR1/DEPTOR/RASSF2/TRIB1/SLC27A1/TRIB2/AGT/PRNP/PLPP3/PKIB/ERRFI1/PID1/TRIB3/WWTR1/PDGFB/DDIT4/PTPRO/XDH/PTPN13/NR2F2/CADM4/LRP5/PDCD4/SLIT2/SOCS1/SFRP1/MICAL1/TGFB1/SPRED2/ABL1/SMO/SLC8A1/PDE4D/HEG1/KAT2B/IPO7/SMPD1/DMD/PRR5L/WARS1/INHBA/LRP6/SPRED1/PRKCH/PTEN"
"GO:0048608","reproductive structure development",248,0.365162862146496,1.47868312015695,0.00110618537996173,0.0079205956648828,0.00503088161068238,2607,"tags=28%, list=15%, signal=24%","NOG/NUPR1/SERPINE2/MMP14/BMP4/MMP2/FST/PTX3/ERRFI1/FZD4/BCL2L11/RDH10/BCL2/COL6A1/NR2F2/SDC1/TGFBR1/SLIT2/VEGFA/SFRP1/OSR1/SIX4/SRC/PSAP/BCL2L1/INSR/ATM/BMPR1B/PKD1/SRD5A1/TBC1D20/NKX3-1/FOXC1/EREG/TYRO3/INHBA/MERTK/CEBPB/SMARCC1/ATN1/ARID4A/PTPN11/NPR2/EIF2B2/RARG/LHX9/EIF2S2/TNFAIP6/FOXO3/ACE/LSM14B/FANCA/ACVR2A/MKKS/AXL/STRA6/RNF38/BCL2L2/PATZ1/SCX/SGPL1/TGFB2/PLAG1/CHD7/KIT/ADAMTS1/HOXA13/SMAD4/WDR19"
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",83,0.493069676702021,1.71550897992522,0.00115292560728406,0.00822660459364148,0.00522524763535174,2348,"tags=34%, list=14%, signal=29%","BMP4/FAIM2/UNC5B/ITGA6/ITPRIP/HMOX1/GRINA/BCL2/ARHGEF2/TGFBR1/LGALS3/COL2A1/YAP1/SRC/TMBIM1/BCL2L1/ACVR1/EYA1/CSF2/NRP1/EYA2/GSK3B/THBS1/IL7/EYA4/ZMYND11/TNFAIP3/BIRC6"
"GO:0046660","female sex differentiation",101,0.452625695032382,1.63340600620668,0.00121207858009686,0.00861875945362995,0.00547433050198547,3055,"tags=42%, list=18%, signal=34%","NUPR1/MMP14/MMP2/FST/PTX3/FZD4/BCL2/NR2F2/SLIT2/VEGFA/SFRP1/SRC/BCL2L1/INSR/ATM/BMPR1B/SRD5A1/FOXC1/EREG/TYRO3/INHBA/MERTK/CEBPB/NPR2/EIF2B2/LHX9/TNFAIP6/FOXO3/LSM14B/FANCA/AXL/STRA6/SGPL1/CHD7/KIT/ADAMTS1/SMAD4/CASP2/ARID5B/AMH/IMMP2L/GAS2"
"GO:0001707","mesoderm formation",60,0.536870352999949,1.7701290199631,0.00123416098337798,0.0087455200718681,0.00555484435349799,1679,"tags=30%, list=10%, signal=27%","NOG/BMP4/FGFR1/HMGA2/FOXF1/ITGA2/BMPR2/SRF/ACVR1/EYA1/ITGB3/POFUT2/FOXC1/SMAD1/INHBA/EYA2/AXIN1/BMPR1A"
"GO:0097250","mitochondrial respirasome assembly",109,-0.455895284155799,-1.68576518757178,0.00125190046363187,0.00884074038750344,0.00561532492278359,3758,"tags=36%, list=22%, signal=28%","NDUFB8/NDUFB4/UQCC5/NDUFAF3/NDUFA9/NDUFB5/NDUFB10/NDUFAF6/NDUFS5/ATP5F1D/UQCRFS1/NDUFA13/NDUFC1/NDUFB2/NDUFA11/NDUFAF2/FASTKD3/SURF1/DMAC2/SLC25A33/HIGD2A/COX17/NDUFAF7/NDUFAF1/NDUFS8/NDUFS4/NDUFA2/NDUFA8/ATPAF1/ATPAF2/NDUFB11/NDUFAF8/TTC19/COA3/TMEM242/TACO1/NDUFS3/NDUFS2/AIFM1"
"GO:0007005","mitochondrion organization",425,-0.324320544617184,-1.3980350096061,0.00125892588435623,0.0088599064806577,0.00562749854578848,3465,"tags=32%, list=20%, signal=27%","GCLM/GOLPH3/MPV17/POLG/IFI6/ALKBH7/ARMCX3/UQCC5/TNFSF10/TIMM50/ATAD3B/BAK1/NDUFAF3/GPX1/PYROXD2/NDUFA9/TIMM10/OMA1/MFSD14A/POLG2/NDUFB5/PTCD2/NDUFB10/IMMT/NDUFAF6/ABCC9/NDUFS5/ATP5F1D/UQCRFS1/NDUFA13/NDUFC1/NDUFB2/CLPP/HUWE1/RCC1L/RRM2B/UCP2/HSPD1/AGTPBP1/MICOS10/NDUFA11/CLUH/SLC25A46/NDUFAF2/RAB3A/LRRK2/VPS35/FASTKD3/SURF1/MFN1/BLOC1S2/DMAC2/MCL1/THG1L/ATAD3A/SLC25A33/HIGD2A/COX17/TOMM20/NDUFAF7/HSPA9/CHCHD2/CAV2/MUL1/SLIRP/PINK1/FEZ1/MSTO1/HMGCL/EDN1/MIEF2/NDUFAF1/FUNDC1/APOOL/NDUFS8/AP3B1/NAIF1/MTFR1L/NDUFS4/SLC25A4/MTX1/GHITM/NDUFA2/NDUFA8/DNAJC11/MYH14/KDR/MTM1/TMEM11/TMEM102/APOO/PIM2/PIF1/ATPAF1/PARL/ATPAF2/AIFM2/NDUFB11/NDUFAF8/JTB/CNP/ATP5IF1/MMP9/TTC19/HSPA4/PDE2A/PRMT6/OPA1/BNIP3/THEM4/PRELID1/RHOT1/PARP1/COA3/HSD17B10/LIG3/POLDIP2/HAP1/SIRT7/TMEM242/MFN2/TACO1/NDUFS3/PARK7/COX10/MTCH2/PHB1/PRDX3/NDUFS2/SLC25A5/AIFM1/PSMD10/LMNA/STPG1/SFN/HSP90AA1/AURKA/MLLT11"
"GO:0014706","striated muscle tissue development",342,0.337124739184272,1.40727482323418,0.00127381993431005,0.00893412957340325,0.00567464242336792,2284,"tags=23%, list=13%, signal=21%","NOG/NUPR1/DNER/BMP4/EGR2/COL14A1/SIX1/FGFR1/RGS4/PLEC/BCL2/COL6A1/NR2F2/PDGFRB/TGFBR1/VEGFA/LARGE1/SIK1/ANKRD1/PIM1/YAP1/SIX4/KCNK2/IRX3/TGFB1/SVIL/EGR1/MAPK11/SRF/TBX2/PRICKLE1/FHL2/ATF3/ABL1/ACVR1/FZD7/SYNE1/SMO/EYA1/SLC8A1/MEIS1/JPH2/MYORG/HEG1/NOX4/SKIL/RUNX1/MAFF/OBSL1/DMD/SOX6/NPRL3/FOXC1/SHOX2/FOXN2/PPP3CA/SMAD1/TENM4/EYA2/PDLIM5/RBPJ/BMPR1A/SELENON/FKBP1A/PPARA/TGFBR3/TWIST1/ITGB1/VGLL4/VAMP5/LOX/NKX2-5/MEF2A/GJC1/NAGLU/AKAP13/TPM1/SGCB/VGLL2/ASNSD1"
"GO:0010811","positive regulation of cell-substrate adhesion",107,0.456288078968986,1.66751848229224,0.00131869030381608,0.00921737610320422,0.00585455057906171,2161,"tags=34%, list=13%, signal=30%","FN1/NPNT/HAS2/COL8A1/MAP4K4/ITGA6/SDC4/EFEMP2/PDGFB/FOXF1/MYADM/VEGFA/SFRP1/FMN1/LIMS2/CDK6/RIN2/LIMS1/ABL1/ITGB3/UTRN/PLEKHA2/ILK/RREB1/RRAS/NRP1/ARL2/CDH13/GSK3B/PRKCE/CCN1/HACD1/BRAF/RSU1/ITGA5/FERMT2"
"GO:0061333","renal tubule morphogenesis",67,0.51549133362648,1.73572870676652,0.00135373289264522,0.00943024099791839,0.00598975481491551,1179,"tags=31%, list=7%, signal=29%","NOG/NPNT/BMP4/SIX1/AGT/BCL2/MYC/VEGFA/OSR1/FMN1/SIX4/IRX3/TGFB1/LAMA5/PKD2/SMO/EYA1/DCHS1/PKD1/GLI3/ILK"
"GO:0051283","negative regulation of sequestering of calcium ion",92,0.472583421505481,1.67963839880912,0.00137790656459073,0.00954609797705537,0.0060633430613644,2538,"tags=30%, list=15%, signal=26%","DRD2/F2R/CEMIP/CACNA1C/UBASH3B/PLCB1/PLCG1/TGFB1/PKD2/PLCB4/ABL1/SLC8A1/ITGB3/JPH2/PDE4D/ITPR3/DMD/DDIT3/HTR2A/ITPR2/SELENON/FKBP1A/PRKCE/SLC8B1/JPH1/ASPH/CHD7/TRPC1"
"GO:0061458","reproductive system development",251,0.360290260278294,1.46003301044647,0.00137965503609997,0.00954609797705537,0.0060633430613644,2607,"tags=27%, list=15%, signal=24%","NOG/NUPR1/SERPINE2/MMP14/BMP4/MMP2/FST/PTX3/ERRFI1/FZD4/BCL2L11/RDH10/BCL2/COL6A1/NR2F2/SDC1/TGFBR1/SLIT2/VEGFA/SFRP1/OSR1/SIX4/SRC/PSAP/BCL2L1/INSR/ATM/BMPR1B/PKD1/SRD5A1/TBC1D20/NKX3-1/FOXC1/EREG/TYRO3/INHBA/MERTK/CEBPB/SMARCC1/ATN1/ARID4A/PTPN11/NPR2/EIF2B2/RARG/LHX9/EIF2S2/TNFAIP6/FOXO3/ACE/LSM14B/FANCA/ACVR2A/MKKS/AXL/STRA6/RNF38/BCL2L2/PATZ1/SCX/SGPL1/TGFB2/PLAG1/CHD7/KIT/ADAMTS1/HOXA13/SMAD4/WDR19"
"GO:0048041","focal adhesion assembly",79,0.497330012912832,1.71744815014966,0.00139553738078307,0.00962358831378932,0.00611256217651364,2161,"tags=37%, list=13%, signal=32%","MMP14/MAP4K4/SDC4/BCL2/PTK2/THSD1/ITGA2/VEGFA/SFRP1/FMN1/ACTN1/SRC/LIMS1/ABL1/VCL/AJUBA/ROCK2/PHLDB2/DLC1/NRP1/ARHGAP6/EFNA5/PTEN/THBS1/TAOK2/CDH11/TLN1/PTPRA/FERMT2"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",104,-0.453546564062452,-1.66321055911887,0.00140402949466208,0.00963837518773997,0.00612195427470742,3459,"tags=38%, list=20%, signal=30%","NDUFA9/NDUFB5/SLC25A13/NDUFB10/NDUFS5/ATP5F1D/ATP5F1C/NDUFA13/NDUFC1/ATP5F1A/NDUFB2/NDUFA11/NDUFV2/NME5/PINK1/ATPSCKMT/ATP5MC3/NDUFS8/NDUFS4/SDHA/ATP5F1B/NDUFA2/NDUFA8/SDHC/COX11/NDUFB11/NME7/ATP5IF1/VCP/ATP5PD/NME1/PARP1/NDUFS6/NDUFS3/SDHB/ATP5MC1/NDUFS2/ENO1/ATP5PB"
