"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044703","multi-organism reproductive process","33/1196","199/15424",0.165829145728643,2.13858590611922,4.68696577292833,2.51652556604016e-05,0.000375381730267657,0.000262322036343075,"LIF/VDR/TIMP1/FOSL1/PAPPA/ADM/ITGB4/ITGA3/GJB2/STC1/SPP1/PTGS2/IL1B/CLDN4/TPPP3/VEGFA/FOS/FBLN1/IQUB/PCSK5/ITGA2/JUNB/ITGB3/THBD/LEP/PRLHR/CRHR1/CSMD1/RXFP1/PNOC/ABCC8/NPPA/TAC1",33
"GO:0019233","sensory perception of pain","17/1196","72/15424",0.236111111111111,3.04496469713861,5.04252050906817,2.67658537199812e-05,0.000396503819244962,0.000277082449398861,"CCL2/MME/CCR2/GPR171/CXCR4/ITGA2/PIRT/KCNA2/KCNK4/EPHB1/CHRNB2/KCNA1/KCND2/PNOC/CHRNA4/HTR2A/TAC1",17
"GO:0099172","presynapse organization","15/1196","59/15424",0.254237288135593,3.27872569582223,5.0842847313211,3.10972763662449e-05,0.000443362663845665,0.000309828069510888,"C5AR1/GPC4/CLASP2/SLITRK6/LRRTM3/BSN/IL1RAPL1/IL1RAPL2/NRXN1/LRRTM1/LRFN5/SLITRK1/CBLN1/SLITRK4/GRID2",15
"GO:0006821","chloride transport","24/1196","126/15424",0.19047619047619,2.45644210861602,4.75925814558162,3.24507654427883e-05,0.000455583295236008,0.000318368018723193,"CLDN4/ANO9/APOL1/P2RY6/NMUR2/SLC1A1/SLC26A8/GABRD/CA7/KCNK2/GABRQ/GABRB2/SLC17A8/SLC17A6/GLRA2/GABRA3/GABRA2/GABRB3/PRKG2/SLC17A7/ANO3/GLRA3/GABRG2/GABRA1",24
"GO:1901890","positive regulation of cell junction assembly","21/1196","103/15424",0.203883495145631,2.62934701431958,4.81023989638895,3.48889295841317e-05,0.00048370054046525,0.000338016745419703,"S100A10/SDC4/CAV1/SRPX2/VEGFA/NRP1/LRRTM2/SLITRK6/LRRTM3/EPHB1/IL1RAPL1/NRXN1/LRRTM1/CNTNAP2/CUX2/SLITRK1/CBLN1/SLITRK4/CBLN2/GRID2/LRTM2",21
"GO:0050803","regulation of synapse structure or activity","43/1196","293/15424",0.146757679180887,1.89263415023914,4.47251270966714,3.661799392842e-05,0.000497819309862318,0.000347883140186056,"FCGR2B/LILRB2/SRPX2/IL10/IL10RA/TLR2/GPC4/LRRTM2/CDK5R1/SLITRK6/RTN4R/LRRTM3/SLIT1/DAB1/EPHB1/CHRNB2/CASKIN1/IL1RAPL1/C1QL2/SNAP25/IL1RAPL2/NRXN1/ICAM5/C1QL3/NEUROD2/CDH8/SLC17A8/LRRTM1/SHANK2/SLC17A6/ZNF804A/CUX2/LRFN2/LRFN5/SLITRK1/CBLN1/CAMKV/SLC17A7/SLITRK4/CBLN2/GRID2/NEFL/LRTM2",43
"GO:0045807","positive regulation of endocytosis","27/1196","153/15424",0.176470588235294,2.27582136533543,4.59811615966165,4.43421616622206e-05,0.00058077416616128,0.000405853161298631,"FCGR2B/PTX3/SERPINE1/ABCA13/FPR2/HAMP/CCL2/FCGR2C/ANXA2P2/PLA2G5/SLC11A1/ANXA2/NOD2/IL15/EGF/CD14/C3/FCGR2A/VEGFA/RAB27A/IL2RB/ITGA2/FCN3/FCER1G/C2/HFE/CALY",27
"GO:0061564","axon development","63/1196","490/15424",0.128571428571429,1.65809842331581,4.29218969657248,4.63385650334242e-05,0.000599609865613224,0.000419015813174781,"TNC/EDN2/FOLR1/GATA3/SPP1/VEGFA/FLNA/NRP1/ATOH7/TRPC5/FGF8/CLASP2/CSPG5/CDK5R1/SLITRK6/KIF5A/NTN4/RTN4R/EPHA10/LHX3/SLIT1/DAB1/MAP2/B4GALT6/EPHB1/CDK5R2/CHRNB2/MYOT/FEZF2/OLIG1/RAB3A/FSTL4/DSCAML1/PLP1/EPHA6/OLIG2/BRSK2/SNAP25/MCF2/CNTN4/KCNA1/UNC5D/NRXN1/VAX1/RTN4RL2/FGF13/NEUROD2/BCL11A/GRM7/NPTX1/CNTN1/POU4F1/DCC/EDN3/TNR/ATP8A2/SEMA3D/SLITRK1/NEUROD1/SLITRK4/CCK/NEFL/LRTM2",63
"GO:0042063","gliogenesis","46/1196","325/15424",0.141538461538462,1.82532544378698,4.35984362725784,4.9657509731174e-05,0.000631149886997407,0.000441056424021514,"LIF/CLCF1/AREG/CCL2/S100A8/C5AR1/ITGB4/COL3A1/IL6/S100A9/CCR2/MMP14/IL1B/C1QA/CSF1/NDRG1/CXCR4/COL6A1/TNFRSF1B/VIM/TLR2/LAMB1/CSPG5/HAPLN1/CDK5R1/BOK/NCAN/DAAM2/DAB1/B4GALT6/CDK5R2/ERBB3/OLIG1/BCAN/PLP1/OLIG2/EMX1/VAX1/HES5/SOX8/CNTN1/ABCC8/ZNF488/OPALIN/CHRM1/GPR17",46
"GO:0044706","multi-multicellular organism process","33/1196","206/15424",0.160194174757282,2.0659155112511,4.46535193465597,5.13405814698755e-05,0.000648703347042897,0.000453323028953823,"LIF/VDR/TIMP1/FOSL1/PAPPA/ADM/ITGB4/ITGA3/GJB2/STC1/SPP1/PTGS2/IL1B/CLDN4/TPPP3/VEGFA/FOS/FBLN1/PCSK5/ITGA2/JUNB/ITGB3/B4GALT1/THBD/LEP/PRLHR/CRHR1/CSMD1/RXFP1/PNOC/ABCC8/NPPA/TAC1",33
"GO:0050870","positive regulation of T cell activation","36/1196","233/15424",0.15450643776824,1.99256462887737,4.42610450727772,5.23819731035631e-05,0.000657991100739494,0.000459813441955561,"IL2RA/TNFSF14/ANXA1/CCL2/ADAM8/CAV1/CR1/LILRB2/IL6/CD70/NOD2/NFKBIZ/IL15/CCR2/PDCD1LG2/GATA3/IL1B/CD274/RUNX1/IL7R/LCK/VCAM1/VNN1/MAP3K8/IL7/SOCS1/CD74/CD3E/LILRB1/SLAMF1/CCL5/LEP/TNFRSF13C/KLRK1/PRKCZ/ACTL6B",36
"GO:0034765","regulation of monoatomic ion transmembrane transport","44/1196","311/15424",0.141479099678457,1.82455989418103,4.25897559539912,7.25480768623255e-05,0.00087546780393413,0.00061178922297857,"HAMP/KCNN4/CCL2/KCNE1/CAV1/CCR2/GEM/KCNJ15/BDKRB1/FLNA/CXCR3/TCIRG1/ITGB3/KCNMB1/P2RY6/PRKCE/CALHM1/FXYD6/KCNG4/ATP1A2/KCNJ9/SCN5A/FGF14/REM1/FGF12/KCNJ12/GRIN2C/PLP1/CRHR1/FGF13/KCNS2/WNK2/JPH4/FXYD7/KCNIP2/EDN3/KCNJ3/KCNIP4/NPPA/RYR2/JPH3/GRIN1/KCNC2/DPP10",44
"GO:0051051","negative regulation of transport","52/1196","390/15424",0.133333333333333,1.71950947603122,4.17262772543974,8.25119266721963e-05,0.000979202312109821,0.000684280357281489,"LIF/FCGR2B/ANXA1/HAMP/MAOB/LGALS3/KCNE1/THBS1/OSM/CAV1/ANXA2/LILRB2/CCR2/STC1/EGF/PTGS2/IL1B/GEM/CEACAM1/TNFRSF1B/MDFIC/TLR2/IL11/TRAT1/ITGB3/CD74/INHBB/LILRB1/LEP/TNFRSF1A/PRKCE/LRRTM2/GABBR1/STX1B/ATP1A2/NECAB2/REM1/ERBB3/IL1RAPL1/SH3GL3/CABP1/FERMT1/CRHR1/PTGER3/LRRTM1/KCNB1/PACSIN1/GRM7/ABCC8/PRKG2/HTR2A/CHGA",52
"GO:0001578","microtubule bundle formation","18/1196","86/15424",0.209302325581395,2.69922999144435,4.58136733022997,8.67109683561177e-05,0.00102338000015902,0.000715152347459941,"FOXJ1/ZMYND10/DNAH5/LRGUK/TTC12/SPAG17/DNAI1/LRRC61/CCDC65/RSPH1/TPPP3/DNAJB13/CCDC40/SPAG1/SPEF1/RSPH4A/CCDC103/DCX",18
"GO:1902476","chloride transmembrane transport","21/1196","110/15424",0.190909090909091,2.46202493159015,4.46154102385042,9.56220943667138e-05,0.00111628401467229,0.000780074980360033,"CLDN4/ANO9/APOL1/NMUR2/SLC1A1/SLC26A8/GABRD/KCNK2/GABRQ/GABRB2/SLC17A8/SLC17A6/GLRA2/GABRA3/GABRA2/GABRB3/SLC17A7/ANO3/GLRA3/GABRG2/GABRA1",21
"GO:0007204","positive regulation of cytosolic calcium ion concentration","27/1196","160/15424",0.16875,2.17625418060201,4.33615784978337,9.82201469124105e-05,0.00114041554361004,0.000796938432415917,"SAA1/FPR2/C5AR1/ADM/CAV1/CHRNA9/BDKRB2/CCR2/ITPR3/CCR5/FPR3/BDKRB1/ADRA1D/CXCR4/CXCR3/C1QTNF1/FPR1/GLP1R/TRPC5/GNG3/PTGER3/JPH4/HTR2A/RYR2/JPH3/GRIN1/TAC1",27
"GO:0002709","regulation of T cell mediated immunity","19/1196","95/15424",0.2,2.57926421404682,4.47649161986014,0.000106414240433556,0.00122234111471272,0.000854189174546869,"FCGR2B/IL6/IL18R1/SECTM1/NOD2/CCR2/GATA3/CD7/IL1B/CD274/IL7R/CEACAM1/IL1R1/TNFRSF1B/WAS/LILRB1/SLAMF1/HFE/PRKCZ",19
"GO:0046631","alpha-beta T cell activation","29/1196","180/15424",0.161111111111111,2.07774061687105,4.21676233300843,0.000129016681952909,0.00143589550691631,0.00100342398944558,"IL2RA/SOCS3/ANXA1/LGALS3/BCL3/IL6/IL18R1/SLAMF6/NFKBIZ/IL15/CCR2/GATA3/ZC3H12A/CLEC2B/CD3D/BATF/CD274/RUNX1/CEBPB/ITK/JUNB/TCIRG1/FOSL2/SOCS1/CD3E/LILRB1/ELF4/HFE/PRKCZ",29
"GO:0050868","negative regulation of T cell activation","22/1196","121/15424",0.181818181818182,2.34478564913348,4.30561856266368,0.000139648390389263,0.00152266366779765,0.00106405880146988,"IL2RA/ANXA1/FOXJ1/LGALS3/SDC4/PLA2G5/CR1/LILRB2/PTPN22/IL10/PDCD1LG2/ZC3H12A/CTLA4/CD274/RUNX1/CEBPB/VSIG4/LAX1/SOCS1/CD74/LILRB1/HFE",22
"GO:0031638","zymogen activation","13/1196","53/15424",0.245283018867925,3.16324856439705,4.57373911113656,0.000154201168633701,0.00166775921583066,0.00116545361255244,"SERPINE1/S100A10/PLAU/C1R/THBS1/ANXA2/C1RL/PLAUR/MMP14/CTSZ/RUNX1/THBD/PRSS3",13
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","26/1196","156/15424",0.166666666666667,2.14938684503902,4.18326653784538,0.000161478658490821,0.0017256525295437,0.00120591027498252,"LIF/CSF3/AREG/GPRC5A/OSM/CAV1/IL6/NOD2/IL15/LILRA5/EGF/VEGFA/ITGB2/IL11/MVP/ITGB3/SOCS1/CD3E/HCLS1/NRP1/FGF8/KIT/GFRA1/PRKCZ/HES5/HTR2A",26
"GO:1902105","regulation of leukocyte differentiation","43/1196","313/15424",0.137380191693291,1.77169906076699,3.99900206614818,0.000170705758050409,0.00180277626194054,0.00125980542464334,"LTF/IL2RA/LIF/FCGR2B/ANXA1/FOXJ1/ADAM8/CR1/LILRB3/LILRB2/IL10/SLAMF8/NFKBIZ/IL15/CCR2/TNFRSF11B/MMP14/GATA3/ZC3H12A/CTLA4/BATF/RUNX1/CEBPB/IL7R/FOS/CSF1/MAFB/CEACAM1/CD2/JUNB/VNN1/C1QC/IL7/SOCS1/ZFP36L2/CD74/HCLS1/LILRB1/NFAM1/CYP26B1/PRKCZ/POU4F1/ACTL6B",43
"GO:0010721","negative regulation of cell development","37/1196","256/15424",0.14453125,1.86392140468227,4.04117956121846,0.000171213388005526,0.00180277626194054,0.00125980542464334,"LTF/FCGR2B/ANXA1/FOXJ1/CR1/LILRB3/IL6/TNFRSF11B/ZC3H12A/SPP1/CTLA4/IL1B/RUNX1/VEGFA/MAFB/CEACAM1/C1QC/SOCS1/CD74/NRP1/LILRB1/TRPC5/RTN4R/DAAM2/SLIT1/DAB1/MAP2/FSTL4/MCF2/VAX1/FGF13/DLL3/BCL11A/HES5/DCC/ABCC8/TNR",37
"GO:0009914","hormone transport","42/1196","304/15424",0.138157894736842,1.78172856891392,3.99112170176386,0.000178541796852792,0.00185269458763187,0.00129468905320153,"LIF/ANXA1/OSM/IL1RN/IL6/RETN/GATA3/SPP1/IL1B/ALOX5/TCIRG1/C1QTNF1/IL11/SLC16A10/INHBB/CYP19A1/CCL5/LEP/HFE/GLP1R/PRKCE/GABBR1/HTR1A/SMPD3/MC4R/RAPGEF4/RAB3A/BRSK2/SNAP25/PLCB1/CRHR1/VIP/KCNB1/DOC2B/ABCC8/EDN3/CPLX1/CRYM/HTR2C/RIMS2/CHGA/NEUROD1",42
"GO:0070588","calcium ion transmembrane transport","43/1196","314/15424",0.136942675159236,1.76605670707028,3.97623095563183,0.000183350372507378,0.0018754123816469,0.0013105645673961,"KCNN4/CAV1/TRPM8/CHRNA9/CATSPER1/TRPC7/ITPR3/CCR5/GEM/BDKRB1/FLNA/CXCR3/LCK/ANO9/ITGB3/CACNA2D4/P2RY6/PRKCE/TRPC5/CACNA2D2/ATP2B2/CALHM1/NALCN/CACNG7/ATP1A2/PLCB4/REM1/CACNA1I/GRIN2C/CACNG2/PLP1/PLCB1/CRHR1/SLC8A2/JPH4/HTR2C/NPPA/HTR2A/CACNG3/RYR2/JPH3/GRIN1/CACNA1B",43
"GO:0099565","chemical synaptic transmission, postsynaptic","21/1196","115/15424",0.182608695652174,2.3549803693471,4.22850260821728,0.000184278433944991,0.00187597192471014,0.00131095558396387,"CHRNA9/MET/STX1B/CHRNA2/CHRNB2/KCNK2/GRIN2C/RIMS1/NRXN1/PRKCZ/SLC8A2/CELF4/GLRA2/CUX2/CHRNA4/RIMS2/CBLN1/GRIN1/NETO1/GLRA3/GRID2",21
"GO:0043410","positive regulation of MAPK cascade","55/1196","433/15424",0.1270207852194,1.63810082878262,3.90477528350361,0.000189638866187078,0.00191241448154856,0.00133642215558574,"CHI3L1/MARCO/LIF/PLA2G2A/FCGR2B/FPR2/CD44/ICAM1/C5AR1/THBS1/OSM/ADAM8/PLA2G5/PTPN22/IL6/FZD7/NOD2/GDF15/S100A12/LILRA5/EGF/ZC3H12A/IL1B/DOK3/IGFBP3/VEGFA/ADRA1D/C1QTNF1/IL11/ITGB3/GADD45B/CD74/P2RY6/NRP1/IGFBP6/DOK2/SLAMF1/LEP/NKD1/PRKCE/FGF8/ALOX12B/GDF6/KIT/NECAB2/PLCB1/NRXN1/PRKCZ/FGF9/GRM4/EDN3/FGF17/HTR2C/HTR2A/DOK6",55
"GO:0045444","fat cell differentiation","33/1196","221/15424",0.149321266968326,1.92569500143767,4.01862515649328,0.000204342004823108,0.00205105900168241,0.00143330889757871,"RARRES2/HMGA2/SOD2/IL6/RETN/CEBPD/ZC3H12A/ZFP36/PTGS2/CEBPB/ALOX5/VEGFA/PIM1/MAFB/WWTR1/IL11/FOSL2/SOCS1/ZFP36L2/INHBB/STEAP4/LEP/LRG1/MMP11/FNDC5/GDF6/DLK2/GDF10/PLCB1/SOX8/HTR2C/HTR2A/VSTM2A",33
"GO:0050807","regulation of synapse organization","40/1196","287/15424",0.139372822299652,1.79739666484099,3.95342540395837,0.000209290099936905,0.00209095411471847,0.00146118816406378,"FCGR2B/LILRB2/SRPX2/IL10/IL10RA/TLR2/GPC4/LRRTM2/CDK5R1/SLITRK6/RTN4R/LRRTM3/SLIT1/DAB1/EPHB1/CHRNB2/CASKIN1/IL1RAPL1/C1QL2/SNAP25/IL1RAPL2/NRXN1/ICAM5/C1QL3/NEUROD2/CDH8/LRRTM1/SHANK2/ZNF804A/CUX2/LRFN2/LRFN5/SLITRK1/CBLN1/CAMKV/SLITRK4/CBLN2/GRID2/NEFL/LRTM2",40
"GO:0050832","defense response to fungus","14/1196","62/15424",0.225806451612903,2.91207249973028,4.37375458284259,0.000224208740141548,0.00221935656140113,0.00155091760097913,"LTF/RARRES2/HAMP/CAMP/S100A8/PLA2G5/S100A9/S100A12/ANG/TSLP/CLEC4D/VIP/CHGA/TAC1",14
"GO:0099084","postsynaptic specialization organization","13/1196","55/15424",0.236363636363636,3.04822134387352,4.41177664993924,0.000229986714297311,0.00226105711617917,0.00158005853556381,"LILRB2/ITGB3/LRRTM2/SPTBN2/CASKIN1/C1QL2/NRXN1/C1QL3/LRRTM1/SHANK2/NPTX1/CBLN1/GRID2",13
"GO:0003012","muscle system process","53/1196","419/15424",0.126491646778043,1.63127688955229,3.7982801421799,0.00027327146866553,0.00266812324860708,0.00186452207807199,"MYBPH/SCNN1B/EDN2/KCNE1/CAV1/HTR1D/BDKRB2/FBXO32/MYOF/STC1/ZC3H12A/COL14A1/PTGS2/IL1B/CXCR4/FLNA/COL6A1/ITGA2/TNFRSF1B/LMNA/HMOX1/LEP/TNFRSF1A/NMUR2/CTNNA3/SCN3A/ATP1A2/KIT/SCN5A/REM1/CHRNB2/MYOT/FGF12/KCNJ12/TNNT2/SMPX/KCNA1/PTGER3/FGF13/MSTN/SSTR2/KCNB2/KCND2/KCNIP2/ABCC8/EDN3/KCNJ3/NPPA/HTR2A/ATP8A2/RYR2/CHRM2/CHGA",53
"GO:0002286","T cell activation involved in immune response","22/1196","129/15424",0.170542635658915,2.19937258562132,3.96599646875754,0.000359894200513748,0.00334654866971225,0.00233861531069768,"FCGR2B/SOCS3/ANXA1/ICAM1/LGALS3/BCL3/SLC11A1/IL6/IL18R1/SLAMF6/NFKBIZ/GATA3/ZC3H12A/BATF/CLEC4D/RAB27A/CEACAM1/JUNB/FCER1G/CD74/LILRB1/PRKCZ",22
"GO:0030003","intracellular monoatomic cation homeostasis","59/1196","486/15424",0.121399176954733,1.5656027636704,3.67334332249707,0.00037718406158035,0.00346235625758373,0.00241954328301205,"SCNN1B/CP/HAMP/SCNN1G/CCL7/VDR/EDN2/S100A8/CAV1/SLC11A1/TRPM8/S100A9/CCL13/SLAMF8/CCR2/TRPC7/STC1/ITPR3/ATP6V0D2/SCNN1A/CCR5/MT1H/SLC39A14/BDKRB1/FLNA/MT1A/CXCR3/LCK/RAB38/TCIRG1/ITGB3/STEAP4/P2RY6/HMOX1/CCL5/MT2A/FRRS1/HFE/MT1E/PRKCE/TRPC5/ATP2B2/BOK/SLC1A1/ATP1A2/PLCB4/CA7/PLCB1/GPR12/SLC8A2/JPH4/EDN3/ATP13A5/HTR2C/ATP1A3/HTR2A/ATP6V0A4/RYR2/JPH3",59
"GO:0050767","regulation of neurogenesis","46/1196","355/15424",0.129577464788732,1.67107258938245,3.70868161137293,0.000397530164627413,0.00359493708630409,0.00251219263210312,"LIF/DMRTA2/CLCF1/S100A10/ANXA2/IL6/HES2/MME/BHLHE40/SPP1/IL1B/VEGFA/CXCR4/TNFRSF1B/TLR2/NRP1/TRPC5/HAPLN1/NCAN/RTN4R/DAAM2/KIT/SLIT1/DAB1/MAP2/FEZF2/BCAN/FSTL4/IL1RAPL1/OLIG2/MCF2/VAX1/FGF13/DLL3/BCL11A/DCT/HES5/SOX8/CUX2/POU4F1/DCC/ABCC8/TNR/ZNF488/SLITRK1/NEFL",46
"GO:0048771","tissue remodeling","27/1196","174/15424",0.155172413793103,2.00115326951909,3.85051095349399,0.000403342568807861,0.00359493708630409,0.00251219263210312,"LIF/HAMP/VDR/TIMP1/ADAM8/CAV1/IL6/ELF3/IL15/CCR2/TNFRSF11B/MMP14/SPP1/RUNX1/SNX10/FLNA/CEACAM1/COL6A1/TCIRG1/IL7/FOSL2/ITGB3/TNFAIP3/LEP/TPP1/FGF8/MC4R",27
"GO:0036293","response to decreased oxygen levels","40/1196","297/15424",0.134680134680135,1.73687825861739,3.71771124499348,0.000427398349788701,0.00377799035121864,0.00264011282997049,"CA9/LIF/PLAU/ANGPTL4/ADM/THBS1/ADAM8/CAV1/SOD2/VASN/MMP14/STC1/ANG/PTGS2/VEGFA/FOS/NDRG1/CXCR4/COL6A1/ITGA2/LOXL2/VCAM1/TLR2/FOSL2/KCNMB1/LMNA/PDLIM1/LEP/PLEKHN1/PRKCE/SLC1A1/F7/CHRNB2/KCNK2/MSTN/KCND2/GAD2/OPRD1/CHRNA4/RYR2",40
"GO:0060560","developmental growth involved in morphogenesis","33/1196","230/15424",0.143478260869565,1.85034171877272,3.76703308420545,0.000429406854620229,0.00378018821198464,0.00264164872600711,"AREG/TNC/EDN2/RDH10/SPP1/VEGFA/CSF1/CXCR4/NRP1/NKD1/TRPC5/CLASP2/SYT2/WASF1/RTN4R/CACNG7/FLRT1/SLIT1/MAP2/UNC13A/FSTL4/EMX1/CPNE5/RIMS1/PRKCZ/FGF13/BCL11A/SYT1/DCC/EDN3/TNR/RIMS2/SLITRK1",33
"GO:0050954","sensory perception of mechanical stimulus","27/1196","176/15424",0.153409090909091,1.97841289145637,3.78486287242183,0.000484987931823461,0.00420062128047094,0.00293545327156305,"COL1A1/KCNE1/CHRNA9/GJB2/HOXA1/CXCR4/COL6A1/ITGA2/DCDC2/EPS8L2/ATP2B2/SLITRK6/COL11A2/KIT/KCNK4/CHRNB2/MYO7B/KCNK2/RAB3A/KCNA1/SLC17A8/GRM7/CRYM/HTR2A/ATP6V0A4/USH1C/PCDH15",27
"GO:0050771","negative regulation of axonogenesis","12/1196","52/15424",0.230769230769231,2.97607409313095,4.13826024846988,0.000502253547534754,0.00433269325343234,0.00302774702508797,"SPP1/NRP1/RTN4R/SLIT1/DAB1/MAP2/FSTL4/MCF2/FGF13/BCL11A/DCC/TNR",12
"GO:0021700","developmental maturation","42/1196","320/15424",0.13125,1.69264214046823,3.63007837806832,0.000535377903572771,0.0045454218848787,0.00317640478674754,"LTF/FOXJ1/FAM20C/KCNE1/EREG/TFCP2L1/IL15/ROPN1L/GATA3/ANG/C3/SNX10/VEGFA/C1QA/CDKN1A/RAB38/LEP/CDK5R1/LNX1/NTN4/DAB1/B4GALT6/CDK5R2/ATP6V1G2/FEV/BCAN/RAB3A/SYP/SEZ6L/C1QL2/FERMT1/NRXN1/NEUROD2/KCNB1/BCL11A/HES5/SOX8/CNTNAP2/KCNIP2/ATP6V0A4/ACTL6B/NEFL",42
"GO:0021549","cerebellum development","18/1196","99/15424",0.181818181818182,2.34478564913348,3.89178206618078,0.000546988121260713,0.00460757052732553,0.00321983513278752,"FCGR2B/CD3E/SPTBN2/CDK5R1/LHX5/SCN5A/DAB1/CDK5R2/GDF10/NRXN1/NEUROD2/SSTR2/CNTN1/KLHL1/CBLN1/NEUROD1/GRID2/SSTR1",18
"GO:0002367","cytokine production involved in immune response","20/1196","116/15424",0.172413793103448,2.22350363279899,3.83489186076116,0.000566231226922172,0.00475103388839385,0.00332008934864727,"TREM1/IL6/IL10/IL18R1/SECTM1/NOD2/CCR2/GATA3/CD7/IL1B/IL1R1/TNFRSF1B/CD96/CD74/LILRB1/SLAMF1/HFE/KIT/PRKCZ/HTR2A",20
"GO:0043030","regulation of macrophage activation","12/1196","53/15424",0.226415094339623,2.91992175175112,4.05927518031358,0.000604122536481404,0.00499098157062329,0.00348776816608293,"FCGR2B/HAMP/THBS1/IL6/IL10/LBP/ZC3H12A/IL1RL1/VSIG4/CD74/CTSC/LRFN5",12
"GO:0030193","regulation of blood coagulation","14/1196","68/15424",0.205882352941176,2.65512492622467,3.96574033709751,0.000613802851974716,0.00503224628260187,0.00351660452758516,"SERPINE1/PLAU/THBS1/CAV1/ANXA2/SERPING1/PLAUR/PROS1/F3/CEACAM1/FAP/C1QTNF1/THBD/F7",14
"GO:0033627","cell adhesion mediated by integrin","16/1196","84/15424",0.19047619047619,2.45644210861602,3.88059465214796,0.00064356109961359,0.00517741289127338,0.00361804899684203,"LIF/SERPINE1/PLAU/ICAM1/ITGB4/ITGA3/MUC1/ITGA2/ITGAM/VCAM1/ITGB2/ITGB5/ITGB3/CD3E/CCL5/FERMT1",16
"GO:0006518","peptide metabolic process","13/1196","61/15424",0.213114754098361,2.74839629365645,3.96684170291169,0.000673585927096819,0.00535875026445914,0.00374477010541935,"MMP7/CPA4/AEBP1/MME/ERAP2/NOD2/CPZ/ANPEP/PCSK5/PCSK1/TPP1/SLC1A1/TRHDE",13
"GO:0002790","peptide secretion","33/1196","236/15424",0.139830508474576,1.80329913270223,3.60546344068097,0.000681982930075811,0.00540553259705846,0.00377746225786796,"MMP7/S100A8/IL1RN/IL6/IL1B/ALOX5/TCIRG1/SLC16A10/CD74/INHBB/CCL5/LEP/HFE/PRKCE/GABBR1/SMPD3/MC4R/RAPGEF4/RAB3A/BRSK2/SNAP25/PLCB1/CRHR1/VIP/KCNB1/DOC2B/ABCC8/EDN3/CPLX1/HTR2C/RIMS2/CHGA/NEUROD1",33
"GO:0030323","respiratory tube development","28/1196","190/15424",0.147368421052632,1.90051047350819,3.62106802926879,0.000740672908117177,0.00576436741534673,0.00402822107923377,"CHI3L1/LIF/LOX/FOXJ1/CELSR1/TNC/EDN2/PDPN/ANXA2/COL3A1/ITGA3/MME/RDH10/MMP14/CTSZ/VEGFA/ADAMTS2/PCSK5/CCDC40/COL6A1/FOSL2/FGF8/SMPD3/ZIC3/LHX3/RAB3A/RXFP1/FGF9",28
"GO:1903522","regulation of blood circulation","34/1196","247/15424",0.137651821862348,1.77520209063951,3.56080782554871,0.000757158887943637,0.0058620231395938,0.00409646427377279,"EDN2/KCNE1/ADM/CAV1/BDKRB2/STC1/ZC3H12A/HRH1/PTGS2/ADRA1D/FLNA/LEP/GLP1R/ATP2B2/HTR1A/CTNNA3/SLC1A1/ATP1A2/SCN5A/KCNJ12/TNNT2/FGF13/SLC8A2/KCND2/KCNMB2/KCNIP2/EDN3/KCNJ3/ATP1A3/NPPA/HTR2A/RYR2/CHRM2/CHGA",34
"GO:0035725","sodium ion transmembrane transport","26/1196","172/15424",0.151162790697674,1.94944388270981,3.63034765561119,0.000766902481654239,0.00590432448241328,0.00412602504749649,"SCNN1B/SCNN1G/SCNN1A/SLC34A2/PRKCE/FXYD6/NALCN/SCN3A/SLC6A13/ATP1A2/SCN5A/FGF14/FGF12/FGF13/SLC17A8/SLC6A17/SLC8A2/SLC6A7/WNK2/SLC17A6/FXYD7/ATP1A3/NPPA/GRIN1/SLC17A7/HCN1",26
"GO:0021545","cranial nerve development","13/1196","62/15424",0.209677419354839,2.70406732117812,3.89795484037684,0.000792808446084953,0.006081973364966,0.00425016858690655,"HOXA1/MAFB/TCIRG1/NRP1/ATOH7/KCNA2/SLITRK6/EPHB1/CHRNB2/ERBB3/KCNA1/POU4F1/KCNC2",13
"GO:0043086","negative regulation of catalytic activity","52/1196","428/15424",0.121495327102804,1.56684274685087,3.44806030952607,0.000804296680654234,0.0061481468684886,0.00429641156251335,"PI3/LTF/HP/PTX3/SERPINE1/SLPI/CD44/SFN/TIMP1/CRB2/RARRES1/CSTA/SERPINA3/ANGPTL4/SERPINA1/GPRC5A/THBS1/CAV1/COL6A3/SERPINA5/CR1/PTPN22/CD109/SERPING1/PLAUR/CCR2/GCKR/TFPI2/ZFP36/PTGS2/IL1B/VEGFA/EPHA1/CDKN1A/PAPLN/CEACAM1/WWTR1/DUSP1/MVP/TNFAIP3/LATS2/CARD16/HSPB1/LAMP3/CPAMD8/KLRK1/SERPINI1/GRM3/GABBR2/MYCNOS/MSTN/NPPA",52
"GO:0071248","cellular response to metal ion","26/1196","173/15424",0.15028901734104,1.93817542096004,3.59779184179961,0.00083758739310566,0.0063349919732076,0.00442698155140353,"SLC11A1/FBP1/PTGS2/MT1H/FOS/ALOX5AP/MT1A/JUNB/INHBB/HMOX1/MT2A/HFE/NFATC2/MT1E/DLG2/SMPD3/SLC1A1/SCN5A/CPNE5/KCNA1/NRXN1/NEUROD2/KCNB1/SYT1/GLRA2/NPTX1",26
