"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005741","GO:0005741","mitochondrial outer membrane","5/684","190/16019",0.0263157894736842,0.616305016928286,-1.1236381783533,0.912723454760309,0.999999957127878,0.799140674654287,"PLA2G2A/MAOB/BCL2A1/MGST1/HMOX1",5
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","1/684","56/16019",0.0178571428571429,0.418206975772765,-0.921076223699411,0.913534562297065,0.999999957127878,0.799140674654287,"CDKN1A",1
"GO:0044306","GO:0044306","neuron projection terminus","3/684","128/16019",0.0234375,0.548896655701754,-1.08217058042739,0.915022078340912,0.999999957127878,0.799140674654287,"MME/ITGA2/PCSK1",3
"GO:0005801","GO:0005801","cis-Golgi network","1/684","58/16019",0.0172413793103448,0.403786045573704,-0.960674780589833,0.920785960468964,0.999999957127878,0.799140674654287,"KDELR3",1
"GO:0005777","GO:0005777","peroxisome","3/684","131/16019",0.0229007633587786,0.536326503281104,-1.12539144711303,0.92255931825482,0.999999957127878,0.799140674654287,"CCDC33/MGST1/VIM",3
"GO:0042579","GO:0042579","microbody","3/684","131/16019",0.0229007633587786,0.536326503281104,-1.12539144711303,0.92255931825482,0.999999957127878,0.799140674654287,"CCDC33/MGST1/VIM",3
"GO:0031985","GO:0031985","Golgi cisterna","2/684","98/16019",0.0204081632653061,0.477950829454589,-1.09478687484253,0.92599124874872,0.999999957127878,0.799140674654287,"GCNT1/B4GALT1",2
"GO:0019005","GO:0019005","SCF ubiquitin ligase complex","1/684","60/16019",0.0166666666666667,0.390326510721248,-0.999218356935719,0.927430036528013,0.999999957127878,0.799140674654287,"FBXO32",1
"GO:0030120","GO:0030120","vesicle coat","1/684","60/16019",0.0166666666666667,0.390326510721248,-0.999218356935719,0.927430036528013,0.999999957127878,0.799140674654287,"MYCBPAP",1
"GO:1904115","GO:1904115","axon cytoplasm","1/684","60/16019",0.0166666666666667,0.390326510721248,-0.999218356935719,0.927430036528013,0.999999957127878,0.799140674654287,"HSPB1",1
"GO:0043197","GO:0043197","dendritic spine","4/684","166/16019",0.0240963855421687,0.564327485380117,-1.19165017726076,0.928076090572048,0.999999957127878,0.799140674654287,"FCGR2B/PDLIM4/SYNPO/CD3E",4
"GO:0016605","GO:0016605","PML body","2/684","99/16019",0.0202020202020202,0.473123043298482,-1.11056907474707,0.928578115851128,0.999999957127878,0.799140674654287,"CIITA/ELF4",2
"GO:0035869","GO:0035869","ciliary transition zone","1/684","61/16019",0.0163934426229508,0.383927715463522,-1.0181169410136,0.930540372702888,0.999999957127878,0.799140674654287,"MAK",1
"GO:0044309","GO:0044309","neuron spine","4/684","168/16019",0.0238095238095238,0.557609301030354,-1.21737001602646,0.932060582215361,0.999999957127878,0.799140674654287,"FCGR2B/PDLIM4/SYNPO/CD3E",4
"GO:0005938","GO:0005938","cell cortex","8/684","291/16019",0.0274914089347079,0.643837543457728,-1.29493565123667,0.933488479244274,0.999999957127878,0.799140674654287,"CAV1/MLPH/TNFAIP2/FAM110C/CYTIP/CTSZ/SCIN/FLNA",8
"GO:0030863","GO:0030863","cortical cytoskeleton","2/684","101/16019",0.0198019801980198,0.463754270163859,-1.14174886607444,0.933497765395325,0.999999957127878,0.799140674654287,"MLPH/FLNA",2
"GO:0000502","GO:0000502","proteasome complex","1/684","62/16019",0.0161290322580645,0.377735332956046,-1.03677775274063,0.933517586957258,0.999999957127878,0.799140674654287,"HSPB1",1
"GO:0005778","GO:0005778","peroxisomal membrane","1/684","62/16019",0.0161290322580645,0.377735332956046,-1.03677775274063,0.933517586957258,0.999999957127878,0.799140674654287,"MGST1",1
"GO:0031903","GO:0031903","microbody membrane","1/684","62/16019",0.0161290322580645,0.377735332956046,-1.03677775274063,0.933517586957258,0.999999957127878,0.799140674654287,"MGST1",1
"GO:0090734","GO:0090734","site of DNA damage","2/684","102/16019",0.0196078431372549,0.459207659672056,-1.15715174557843,0.93583563599919,0.999999957127878,0.799140674654287,"WAS/LMNA",2
"GO:0005776","GO:0005776","autophagosome","2/684","109/16019",0.018348623853211,0.42971725950963,-1.26170752263782,0.950145735789793,0.999999957127878,0.799140674654287,"TMEM150B/MAP1LC3C",2
"GO:0045211","GO:0045211","postsynaptic membrane","8/684","304/16019",0.0263157894736842,0.616305016928286,-1.4264482652748,0.950602135711121,0.999999957127878,0.799140674654287,"COL13A1/CHRNA9/ITGA3/PDLIM4/C1QA/C1QC/ITGB3/NRP1",8
"GO:0044304","GO:0044304","main axon","1/684","70/16019",0.0142857142857143,0.334565580618212,-1.17835963494699,0.953177188449598,0.999999957127878,0.799140674654287,"TNFRSF1B",1
"GO:0000794","GO:0000794","condensed nuclear chromosome","1/684","71/16019",0.0140845070422535,0.329853389341899,-1.19518791084639,0.955185264385423,0.999999957127878,0.799140674654287,"RSPH1",1
"GO:0016234","GO:0016234","inclusion body","1/684","71/16019",0.0140845070422535,0.329853389341899,-1.19518791084639,0.955185264385423,0.999999957127878,0.799140674654287,"UBD",1
"GO:0042734","GO:0042734","presynaptic membrane","4/684","183/16019",0.0218579234972678,0.51190362061803,-1.40248650096901,0.95611628111713,0.999999957127878,0.799140674654287,"FOSL1/ITGA3/C1QA/C1QC",4
"GO:0043679","GO:0043679","axon terminus","2/684","113/16019",0.0176991150442478,0.414506029084511,-1.31908100164102,0.956898768784021,0.999999957127878,0.799140674654287,"ITGA2/PCSK1",2
"GO:0097733","GO:0097733","photoreceptor cell cilium","2/684","114/16019",0.0175438596491228,0.410870011285524,-1.33317458127213,0.958444990590491,0.999999957127878,0.799140674654287,"MAK/RAB27A",2
"GO:0030133","GO:0030133","transport vesicle","11/684","402/16019",0.027363184079602,0.640834569840854,-1.54027779905457,0.95967391345625,0.999999957127878,0.799140674654287,"AREG/FOLR1/MME/MYOF/RASSF9/ITPR3/RAB27A/CEACAM1/KDELR3/CD74/PCSK1",11
"GO:0030864","GO:0030864","cortical actin cytoskeleton","1/684","74/16019",0.0135135135135135,0.316480954638849,-1.24464220505629,0.960708051290354,0.999999957127878,0.799140674654287,"MLPH",1
"GO:0097730","GO:0097730","non-motile cilium","3/684","153/16019",0.0196078431372549,0.459207659672056,-1.41949160207093,0.961633355961509,0.999999957127878,0.799140674654287,"MAK/RAB27A/DCDC2",3
"GO:0032580","GO:0032580","Golgi cisterna membrane","1/684","77/16019",0.012987012987013,0.304150527834738,-1.29264588410973,0.965551103709843,0.999999957127878,0.799140674654287,"B4GALT1",1
"GO:1904949","GO:1904949","ATPase complex","2/684","121/16019",0.0165289256198347,0.387100671789667,-1.42922593874179,0.967871506045436,0.999999957127878,0.799140674654287,"ATP6V0D2/TCIRG1",2
"GO:0000118","GO:0000118","histone deacetylase complex","1/684","79/16019",0.0126582278481013,0.296450514471834,-1.32389743968504,0.968443872487188,0.999999957127878,0.799140674654287,"ZNF217",1
"GO:0031970","GO:0031970","organelle envelope lumen","1/684","79/16019",0.0126582278481013,0.296450514471834,-1.32389743968504,0.968443872487188,0.999999957127878,0.799140674654287,"ALOX5",1
"GO:0030426","GO:0030426","growth cone","3/684","159/16019",0.0188679245283019,0.441879068741035,-1.49370758467687,0.968503956674487,0.999999957127878,0.799140674654287,"ITGA3/ANG/FLNA",3
"GO:0097731","GO:0097731","9+0 non-motile cilium","2/684","123/16019",0.016260162601626,0.380806351923168,-1.45587948566775,0.970162592792286,0.999999957127878,0.799140674654287,"MAK/RAB27A",2
"GO:0045171","GO:0045171","intercellular bridge","1/684","81/16019",0.0123456790123457,0.289130748682406,-1.35458303696523,0.971094052695363,0.999999957127878,0.799140674654287,"FLNC",1
"GO:0030427","GO:0030427","site of polarized growth","3/684","164/16019",0.0182926829268293,0.428407145913564,-1.5538743468633,0.973324690392689,0.999999957127878,0.799140674654287,"ITGA3/ANG/FLNA",3
"GO:0048786","GO:0048786","presynaptic active zone","1/684","84/16019",0.0119047619047619,0.278804650515177,-1.39960934024498,0.974658442728028,0.999999957127878,0.799140674654287,"ITGA3",1
"GO:0120111","GO:0120111","neuron projection cytoplasm","1/684","85/16019",0.0117647058823529,0.275524595803234,-1.41436339424062,0.975746213369636,0.999999957127878,0.799140674654287,"HSPB1",1
"GO:0032993","GO:0032993","protein-DNA complex","2/684","132/16019",0.0151515151515152,0.354842282473861,-1.57189024934443,0.978662991990081,0.999999957127878,0.799140674654287,"HMGA2/FOS",2
"GO:0030117","GO:0030117","membrane coat","1/684","90/16019",0.0111111111111111,0.260217673814165,-1.4863505751392,0.980524326751292,0.999999957127878,0.799140674654287,"MYCBPAP",1
"GO:0048475","GO:0048475","coated membrane","1/684","90/16019",0.0111111111111111,0.260217673814165,-1.4863505751392,0.980524326751292,0.999999957127878,0.799140674654287,"MYCBPAP",1
"GO:0032588","GO:0032588","trans-Golgi network membrane","1/684","91/16019",0.010989010989011,0.257358138937086,-1.50040949494482,0.981360622846597,0.999999957127878,0.799140674654287,"CD74",1
"GO:0001650","GO:0001650","fibrillar center","2/684","140/16019",0.0142857142857143,0.334565580618212,-1.6701212801559,0.984210873162655,0.999999957127878,0.799140674654287,"UBD/CCR2",2
"GO:0097060","GO:0097060","synaptic membrane","10/684","433/16019",0.023094688221709,0.540868144186486,-2.04552289087601,0.990270278007397,0.999999957127878,0.799140674654287,"COL13A1/FOSL1/CHRNA9/ITGA3/SRPX2/PDLIM4/C1QA/C1QC/ITGB3/NRP1",10
"GO:0150034","GO:0150034","distal axon","5/684","268/16019",0.0186567164179104,0.436932661255128,-1.96319741274174,0.990454990610456,0.999999957127878,0.799140674654287,"ITGA3/ANG/FLNA/ITGA2/PCSK1",5
"GO:0043025","GO:0043025","neuronal cell body","11/684","474/16019",0.0232067510548523,0.543492609865028,-2.1307471954388,0.992301801591325,0.999999957127878,0.799140674654287,"KCNN4/MAOB/MME/CCR2/ANG/ITPR3/NCF1/FLNA/TNFRSF1B/SYNPO/PCSK1",11
"GO:1902554","GO:1902554","serine/threonine protein kinase complex","1/684","131/16019",0.00763358778625954,0.178775501093701,-1.9932108127136,0.996786463587176,0.999999957127878,0.799140674654287,"CDKN1A",1
"GO:0030672","GO:0030672","synaptic vesicle membrane","1/684","132/16019",0.00757575757575758,0.177421141236931,-2.00416681422423,0.996924810698605,0.999999957127878,0.799140674654287,"MYOF",1
"GO:0099501","GO:0099501","exocytic vesicle membrane","1/684","132/16019",0.00757575757575758,0.177421141236931,-2.00416681422423,0.996924810698605,0.999999957127878,0.799140674654287,"MYOF",1
"GO:0070382","GO:0070382","exocytic vesicle","3/684","235/16019",0.0127659574468085,0.298973497573721,-2.28638908005082,0.997786452577738,0.999999957127878,0.799140674654287,"MME/MYOF/RAB27A",3
"GO:0016607","GO:0016607","nuclear speck","6/684","358/16019",0.0167597765363128,0.39250710575321,-2.45506659069287,0.998206220434214,0.999999957127878,0.799140674654287,"NAMPT/NFKBIZ/IL15/ZNF217/DYRK3/LMNA",6
"GO:1902911","GO:1902911","protein kinase complex","1/684","145/16019",0.00689655172413793,0.161514418229482,-2.14203576357348,0.998264949694886,0.999999957127878,0.799140674654287,"CDKN1A",1
"GO:0000228","GO:0000228","nuclear chromosome","2/684","202/16019",0.0099009900990099,0.231877135081929,-2.32024916920336,0.998578964747663,0.999999957127878,0.799140674654287,"HMGA2/RSPH1",2
"GO:0000779","GO:0000779","condensed chromosome, centromeric region","1/684","155/16019",0.00645161290322581,0.151094133182418,-2.24289704556898,0.998883212384715,0.999999957127878,0.799140674654287,"CEBPB",1
"GO:0008021","GO:0008021","synaptic vesicle","2/684","215/16019",0.00930232558139535,0.217856657146743,-2.43844170775874,0.999153269324864,0.999999957127878,0.799140674654287,"MME/MYOF",2
"GO:0005681","GO:0005681","spliceosomal complex","1/684","180/16019",0.00555555555555556,0.130108836907083,-2.478720722389,0.999629253641666,0.999999957127878,0.799140674654287,"LGALS3",1
"GO:0000793","GO:0000793","condensed chromosome","2/684","239/16019",0.00836820083682008,0.195979838019036,-2.64486004460605,0.999677342324742,0.999999957127878,0.799140674654287,"RSPH1/CEBPB",2
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","1/684","209/16019",0.00478468899521531,0.112055457623325,-2.72887319699912,0.999897058352768,0.999999957127878,0.799140674654287,"FBXO32",1
"GO:0000775","GO:0000775","chromosome, centromeric region","1/684","210/16019",0.00476190476190476,0.111521860206071,-2.73712417105039,0.999901511995191,0.999999957127878,0.799140674654287,"CEBPB",1
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","1/684","272/16019",0.00367647058823529,0.0861014361885105,-3.21050860644822,0.999993689426573,0.999999957127878,0.799140674654287,"CDKN1A",1
"GO:0019866","GO:0019866","organelle inner membrane","4/684","444/16019",0.00900900900900901,0.210987303092566,-3.56083421869327,0.999995263990066,0.999999957127878,0.799140674654287,"LGALS3/SPAG4/PTGS2/SLC25A43",4
"GO:0098687","GO:0098687","chromosomal region","1/684","324/16019",0.00308641975308642,0.0722826871706014,-3.56285224265856,0.999999375526228,0.999999957127878,0.799140674654287,"CEBPB",1
"GO:0000151","GO:0000151","ubiquitin ligase complex","1/684","327/16019",0.00305810397553517,0.0716195432516051,-3.58220983202584,0.999999453669641,0.999999957127878,0.799140674654287,"FBXO32",1
"GO:0005743","GO:0005743","mitochondrial inner membrane","2/684","398/16019",0.0050251256281407,0.117686385142085,-3.76444023008735,0.999999559527435,0.999999957127878,0.799140674654287,"LGALS3/SLC25A43",2
"GO:0014069","GO:0014069","postsynaptic density","1/684","333/16019",0.003003003003003,0.0703291010308554,-3.62064173701337,0.999999581877499,0.999999957127878,0.799140674654287,"SYNPO",1
"GO:0032279","GO:0032279","asymmetric synapse","1/684","349/16019",0.00286532951289398,0.0671048442500712,-3.72135720089423,0.99999979519377,0.999999957127878,0.799140674654287,"SYNPO",1
"GO:0099572","GO:0099572","postsynaptic specialization","1/684","368/16019",0.00271739130434783,0.0636401919654208,-3.83783176324841,0.999999912331297,0.999999957127878,0.799140674654287,"SYNPO",1
"GO:0005759","GO:0005759","mitochondrial matrix","2/684","449/16019",0.0044543429844098,0.104318889279621,-4.06558068959483,0.999999949675421,0.999999957127878,0.799140674654287,"SOD2/ACSS3",2
"GO:0098984","GO:0098984","neuron to neuron synapse","1/684","384/16019",0.00260416666666667,0.0609885173001949,-3.93348843685767,0.999999957127878,0.999999957127878,0.799140674654287,"SYNPO",1
